"ViolationID","BuildingID","RegistrationID","BoroID","Borough","HouseNumber","LowHouseNumber","HighHouseNumber","StreetName","StreetCode","Postcode","Apartment","Story","Block","Lot","Class","InspectionDate","ApprovedDate","OriginalCertifyByDate","OriginalCorrectByDate","NewCertifyByDate","NewCorrectByDate","CertifiedDate","OrderNumber","NOVID","NOVDescription","NOVIssuedDate","CurrentStatusID","CurrentStatus","CurrentStatusDate","NovType","ViolationStatus","RentImpairing","Latitude","Longitude","CommunityBoard","CouncilDistrict","CensusTract","BIN","BBL","NTA"
"18633679","420643","410684","4","QUEENS","32-61","32-61","32-61","33 STREET","8390","11106","2F","2","621","13","B","02/10/2026","02/10/2026","04/01/2026","03/18/2026",,,,"702","10277294","§ 27-2045(B)(1)(A) HMC, § 12-01, § 12-03 RCNY REPAIR, REPLACE OR PROVIDE AN APPROVED AND OPERATIONAL SMOKE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH DEPARTMENT OF BUILDINGS RULES AND REGULATIONS MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.760787","-73.924130","1","22","59","4008746","4006210013","Astoria (Central)"
"18634267","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","A","02/10/2026","02/10/2026","05/31/2026","05/17/2026",,,,"556","10277290","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT SOUTH WALL IN THE 2nd ROOM FROM EAST AT SOUTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634268","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","B","02/10/2026","02/10/2026","04/01/2026","03/18/2026",,,,"508","10277291","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS AND CEILING IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634269","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","B","02/10/2026","02/10/2026","04/01/2026","03/18/2026",,,,"507","10277291","§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","Y","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634270","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","B","02/10/2026","02/10/2026","04/01/2026","03/18/2026",,,,"583","10277291","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK EAST WALL IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634271","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","B","02/10/2026","02/10/2026","04/01/2026","03/18/2026",,,,"502","10277291","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE SUBFLOORING IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634272","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","A","02/10/2026","02/10/2026","05/31/2026","05/17/2026",,,,"506","10277290","§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING DOOR KNOB ENTRANCE DOOR IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634273","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","A","02/10/2026","02/10/2026","05/31/2026","05/17/2026",,,,"502","10277290","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC WALL TILES IN THE BATHROOM LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634274","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","A","02/10/2026","02/10/2026","05/31/2026","05/17/2026",,,,"579","10277290","§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT BATHTUB IN THE BATHROOM LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634275","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","B","02/10/2026","02/10/2026","04/01/2026","03/18/2026",,,,"508","10277291","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS AND CEILING IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634276","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","B","02/10/2026","02/10/2026","04/01/2026","03/18/2026",,,,"583","10277291","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK EAST WALL AND CEILING IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634277","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","A","02/10/2026","02/10/2026","05/31/2026","05/17/2026",,,,"556","10277290","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL WALLS AND CEILING IN THE ENTIRE APARTMENT LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18634278","417230","401098","4","QUEENS","34-20","34-20","34-20","31 AVENUE","7990","11106","4F","4","624","45","A","02/10/2026","02/10/2026","05/31/2026","05/17/2026",,,,"502","10277290","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES IN THE KITCHEN LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","02/11/2026","2","NOV SENT OUT","02/11/2026","Original","Open","N","40.763082","-73.920854","1","22","61","4008969","4006240045","Astoria (Central)"
"18635501","421343","404138","4","QUEENS","34-04","34-02","34-06","34 AVENUE","8440","11106",,"2","642","28","B","02/11/2026","02/11/2026","04/02/2026","03/19/2026",,,,"539","10279474","§ 27-2005, 2007 ADM CODE AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES ,AC UNIT AT FIRE ESCAPE BALCONY AT BUILDING FRONT EXTERIOR WALL AT 1st FIRE ESCAPE FROM EAST, 2nd STORY","02/12/2026","2","NOV SENT OUT","02/12/2026","Original","Open","N","40.758477","-73.924718","1","26","57","4009628","4006420028","Astoria (Central)"
"18635502","421343","404138","4","QUEENS","34-04","34-02","34-06","34 AVENUE","8440","11106",,"3","642","28","B","02/11/2026","02/11/2026","04/02/2026","03/19/2026",,,,"539","10279474","§ 27-2005, 2007 ADM CODE AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES ,AC UNIT AT FIRE ESCAPE BALCONY AT BUILDING FRONT EXTERIOR WALL AT FIRE ESCAPE, 3rd STORY","02/12/2026","2","NOV SENT OUT","02/12/2026","Original","Open","N","40.758477","-73.924718","1","26","57","4009628","4006420028","Astoria (Central)"
"18958682","411719","410294","4","QUEENS","35-49","35-49","35-49","CRESCENT STREET","7300","11106",,"3","339","17","C","05/27/2026","05/27/2026","06/16/2026","06/11/2026",,,,"530","10507976","§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH SET AT BULKHEAD STAIRS DOOR LEADING TO ROOF AT 1st PUBLIC HALL BULKHEAD FROM NORTH, 3rd STORY","05/28/2026","2","NOV SENT OUT","05/28/2026","Original","Open","N","40.759014","-73.932630","1","22","47","4004016","4003390017","Queensbridge-Ravenswood-Dutch Kills"
"18958683","411719","410294","4","QUEENS","35-49","35-49","35-49","CRESCENT STREET","7300","11106",,"3","339","17","B","05/27/2026","05/27/2026","07/16/2026","07/02/2026",,,,"506","10507975","§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING LOCK SET AT BULKHEAD STAIRS DOOR LEADING TO ROOF AT 1st PUBLIC HALL BULKHEAD FROM NORTH, 3rd STORY","05/28/2026","2","NOV SENT OUT","05/28/2026","Original","Open","N","40.759014","-73.932630","1","22","47","4004016","4003390017","Queensbridge-Ravenswood-Dutch Kills"
"17425126","420575","406742","4","QUEENS","31-24","31-24","31-24","33 STREET","8390","11106","1R","1","614","51","C","11/17/2024","11/17/2024","11/30/2024","11/18/2024",,,,"664","9430128","§ 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 1R, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","11/18/2024","22","FIRST NO ACCESS TO RE- INSPECT VIOLATION","04/26/2026","Original","Open","N","40.762823","-73.922504","1","22","61","4008443","4006140051","Astoria (Central)"
"18912310","423853","402781","4","QUEENS","31-12","31-12","31-12","36 STREET","8740","11106",,"0","648","46","B","05/11/2026","05/11/2026","06/30/2026","06/16/2026",,,,"512","10485304","§ 27-2005 ADM CODE FIRE ESCAPE DEFECTIVE. REPLACE WITH NEW THE BROKEN, DEFECTIVE AND/OR MISSING GUIDESTOP AT DROP LADDER AT BUILDING FRONT AT FIRE ESCAPE","05/12/2026","2","NOV SENT OUT","05/12/2026","Original","Open","Y","40.762132","-73.919757","1","22","61","4009801","4006480046","Astoria (Central)"
"19085563","416835","411226","4","QUEENS","32-86","32-86","32-86","30 STREET","7940","11106","2B","2","586","76","A","07/21/2026","07/21/2026","11/08/2026","10/25/2026",,,,"556","10586371","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT WEST WALL IN THE 6th ROOM FROM EAST LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH","07/22/2026","2","NOV SENT OUT","07/22/2026","Original","Open","N","40.761884","-73.926577","1","22","53","4007427","4005860076","Astoria (Central)"
"19085566","416835","411226","4","QUEENS","32-86","32-86","32-86","30 STREET","7940","11106","2B","2","586","76","C","07/21/2026","07/21/2026","08/22/2026","08/17/2026",,,,"790","10586374","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1, WG TO REPLACE = 0, WG TO REPAIR = 2 IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH","07/22/2026","2","NOV SENT OUT","07/22/2026","Original","Open","N","40.761884","-73.926577","1","22","53","4007427","4005860076","Astoria (Central)"
"19085567","416835","411226","4","QUEENS","32-86","32-86","32-86","30 STREET","7940","11106","2B","2","586","76","C","07/21/2026","07/21/2026","08/10/2026","08/05/2026",,,,"530","10586375","§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT DOOR IN THE ENTRANCE LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH","07/22/2026","2","NOV SENT OUT","07/22/2026","Original","Open","N","40.761884","-73.926577","1","22","53","4007427","4005860076","Astoria (Central)"
"19085568","416835","411226","4","QUEENS","32-86","32-86","32-86","30 STREET","7940","11106","2B","2","586","76","B","07/21/2026","07/21/2026","09/09/2026","08/26/2026",,,,"508","10586372","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT WEST WALL IN THE 6th ROOM FROM EAST LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH","07/22/2026","2","NOV SENT OUT","07/22/2026","Original","Open","N","40.761884","-73.926577","1","22","53","4007427","4005860076","Astoria (Central)"
"19048288","414650","403704","4","QUEENS","34-30","34-30","34-30","28 STREET","7640","11106","3R","3","583","40","C","06/29/2026","06/30/2026","07/14/2026","07/07/2026",,,,"507","10559845","§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING IN THE FOYER LOCATED AT APT 3R, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH","07/01/2026","2","NOV SENT OUT","07/01/2026","Original","Open","Y","40.760239","-73.930116","1","22","47","4007278","4005830040","Queensbridge-Ravenswood-Dutch Kills"
"19048292","414650","403704","4","QUEENS","34-30","34-30","34-30","28 STREET","7640","11106","3R","3","583","40","B","06/29/2026","06/30/2026","08/19/2026","08/05/2026",,,,"502","10559844","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FRAME IN THE ENTRANCE LOCATED AT APT 3R, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH","07/01/2026","2","NOV SENT OUT","07/01/2026","Original","Open","N","40.760239","-73.930116","1","22","47","4007278","4005830040","Queensbridge-Ravenswood-Dutch Kills"
"16678847","420636","408987","4","QUEENS","32-42","32-42","32-42","33 STREET","8390","11106","E7","5","612","53","A","02/16/2024","02/16/2024","06/08/2024","05/25/2024",,,,"506","8950336","§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING HEAT RISER PIPE ESCUTCHEON PLATE AT CEILING IN THE 2nd ROOM FROM EAST LOCATED AT APT E7, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","02/20/2024","22","FIRST NO ACCESS TO RE- INSPECT VIOLATION","03/18/2026","Original","Open","N","40.760823","-73.924127","1","22","59","4008345","4006120053","Astoria (Central)"
"16678849","420636","408987","4","QUEENS","32-42","32-42","32-42","33 STREET","8390","11106","E7","5","612","53","A","02/16/2024","02/16/2024","06/08/2024","05/25/2024",,,,"502","8950336","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC FLOOR TILES IN THE KITCHEN LOCATED AT APT E7, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","02/20/2024","22","FIRST NO ACCESS TO RE- INSPECT VIOLATION","03/18/2026","Original","Open","N","40.760823","-73.924127","1","22","59","4008345","4006120053","Astoria (Central)"
"16678850","420636","408987","4","QUEENS","32-42","32-42","32-42","33 STREET","8390","11106","E7","5","612","53","B","02/16/2024","02/16/2024","04/09/2024","03/26/2024",,,,"1503","8950338","§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT E7, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","02/20/2024","22","FIRST NO ACCESS TO RE- INSPECT VIOLATION","03/18/2026","Original","Open","N","40.760823","-73.924127","1","22","59","4008345","4006120053","Astoria (Central)"
"16678851","420636","408987","4","QUEENS","32-42","32-42","32-42","33 STREET","8390","11106","E7","5","612","53","B","02/16/2024","02/16/2024","04/09/2024","03/26/2024",,,,"702","8950338","§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT E7, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","02/20/2024","22","FIRST NO ACCESS TO RE- INSPECT VIOLATION","03/18/2026","Original","Open","N","40.760823","-73.924127","1","22","59","4008345","4006120053","Astoria (Central)"
"17529096","420591","405782","4","QUEENS","31-50","31-50","31-50","33 STREET","8390","11106",,"4","614","61","B","12/06/2024","12/06/2024","01/27/2025","01/13/2025",,,,"507","9527419","§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING AT PUBLIC HALL, 4th STORY, SECTION AT EAST","12/09/2024","21","NOT COMPLIED WITH","06/22/2026","Original","Open","Y","40.762387","-73.922858","1","22","61","4008449","4006140061","Astoria (Central)"
"18662096","943122","430429","4","QUEENS","12-07","12-07","12-07","31 AVENUE","7990","11106","4A","4","517","21","C","02/23/2026","02/23/2026","03/09/2026","03/02/2026",,,"04/06/2026","583","10296751","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK OVER CEILING IN THE KITCHENETTE LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST","02/24/2026","4","NOV CERTIFIED LATE","04/06/2026","Original","Open","N","40.768692","-73.933100","1","22","79","4532191","4005170021","Old Astoria-Hallets Point"
"18662102","943122","430429","4","QUEENS","12-07","12-07","12-07","31 AVENUE","7990","11106","4A","4","517","21","B","02/23/2026","02/23/2026","04/14/2026","03/31/2026",,,"05/04/2026","1503","10296750","§ 27-2045(B)(1)(B) HMC, § 12-06, § 12-07, § 12-09 RCNY REPAIR, REPLACE OR PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST","02/24/2026","4","NOV CERTIFIED LATE","05/04/2026","Original","Open","N","40.768692","-73.933100","1","22","79","4532191","4005170021","Old Astoria-Hallets Point"
"18662098","943122","430429","4","QUEENS","12-07","12-07","12-07","31 AVENUE","7990","11106","4A","4","517","21","C","02/23/2026","02/23/2026","03/15/2026","03/10/2026",,,"04/06/2026","530","10296753","§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES IN THE ENTRANCE LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST","02/24/2026","4","NOV CERTIFIED LATE","04/06/2026","Original","Open","N","40.768692","-73.933100","1","22","79","4532191","4005170021","Old Astoria-Hallets Point"
"17116748","420639","408988","4","QUEENS","32-52","32-52","32-52","33 STREET","8390","11106",,"1","612","57","C","07/16/2024","07/16/2024","08/05/2024","07/31/2024",,,,"530","9248133","§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE DOOR AND FRAME AT DOOR TO SOUTH INNER COURT AT PUBLIC HALL, 1st STORY","07/17/2024","21","NOT COMPLIED WITH","03/12/2026","Original","Open","N","40.760809","-73.924138","1","22","59","4008346","4006120057","Astoria (Central)"
"18164122","662527","919276","4","QUEENS","218-36","218-36","218-36","HEMPSTEAD AVENUE","49190","11429","2","2","11106","59","B","04/06/2025","08/13/2025","10/01/2025","09/17/2025",,,"12/05/2025","550","9949592","§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQUARE FEET AT CEILING IN THE BATHROOM LOCATED AT APT 2, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 17816854 ISSUED 06-APR-25 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).","08/13/2025","22","FIRST NO ACCESS TO RE- INSPECT VIOLATION","07/18/2026","Original","Open","N","40.713637","-73.736974","13","27","540","4239328","4111060059","Queens Village"
"18651927","943122","430429","4","QUEENS","12-07","12-07","12-07","31 AVENUE","7990","11106",,"0","517","21","C","02/17/2026","02/18/2026","03/04/2026","02/25/2026",,,,"672","10289893","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT ROOF AT BOILER ROOM","02/19/2026","2","NOV SENT OUT","02/19/2026","Original","Open","N","40.768692","-73.933100","1","22","79","4532191","4005170021","Old Astoria-Hallets Point"
"18891060","400525","405553","4","QUEENS","34-21","34-21","34-21","9 STREET","5540","11106",,,"324","18","A","05/06/2026","05/06/2026","08/23/2026","08/09/2026",,,,"1507","10452888","(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.","05/06/2026","2","NOV SENT OUT","05/06/2026","Original","Open","N","40.764447","-73.939887","1","22","39","4003852","4003240018","Queensbridge-Ravenswood-Dutch Kills"
"18670938","422944","414179","4","QUEENS","31-10","31-10","31-10","35 STREET","8640","11106",,"1","624","145","C","02/19/2026","02/24/2026","03/15/2026","03/10/2026",,,,"530","10296638","§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH ON VESTIBULE DOOR AT PUBLIC HALL, 1st STORY","02/24/2026","2","NOV SENT OUT","02/24/2026","Original","Open","N","40.762308","-73.920717","1","22","61","4009002","4006240145","Astoria (Central)"
